date,Open,High,Low,Close,,,,,,,,,,,
06-02-2012,65.482857,66.425713,65.457146,66.281425,,,,,,,,,,,
07-02-2012,66.464287,67.10714,66.368568,66.975716,,,,,,,,,,,
08-02-2012,67.214287,68.112854,67.099998,68.097145,,,,,,,,,,,
09-02-2012,68.68,70.964287,68.651428,70.452858,,,,,,,,,,,
10-02-2012,70.137146,71.08857,69.792854,70.488571,,,,,,,,,,,
13-02-2012,71.361427,71.975716,71.012856,71.800003,,,,,,,,,,,
14-02-2012,72.094284,72.794289,71.714287,72.779999,,,,,,,,,,,
15-02-2012,73.465714,75.184288,70.984283,71.095711,,,,,,,,,,,
16-02-2012,70.214287,72.127144,69.51857,71.744286,,,,,,,,,,,
17-02-2012,71.872856,72.538574,71.471428,71.73143,,,,,,,,,,,
21-02-2012,72.41143,73.550003,72.017143,73.550003,,,,,,,,,,,
22-02-2012,73.297142,73.641426,72.724289,73.291428,,,,,,,,,,,
23-02-2012,73.582855,73.975716,72.785713,73.769997,,,,,,,,,,,
24-02-2012,74.238571,74.699997,74.091431,74.629997,,,,,,,,,,,
27-02-2012,74.472855,75.5,73.754288,75.108574,,,,,,,,,,,
28-02-2012,75.422859,76.487144,75.121429,76.487144,,,,,,,,,,,
29-02-2012,77.365715,78.230003,76.528572,77.491432,,,,,,,,,,,
01-03-2012,78.309998,78.315712,76.96714,77.781425,,,,,,,,,,,
02-03-2012,77.748573,78.114288,77.502853,77.882858,,,,,,,,,,,
05-03-2012,77.917145,78.211426,75.14286,76.165718,,,,,,,,,,,
06-03-2012,74.808571,76.241432,73.745712,75.751427,,,,,,,,,,,
07-03-2012,76.685715,76.825714,74.757141,75.812859,,,,,,,,,,,
08-03-2012,76.384285,77.57,76.017143,77.427139,,,,,,,,,,,
09-03-2012,77.744286,78.248573,77.587143,77.881432,,,,,,,,,,,
12-03-2012,78.425713,78.85714,78.14286,78.85714,,,,,,,,,,,
13-03-2012,79.648575,81.168571,79.39286,81.157143,,,,,,,,,,,
14-03-2012,82.578575,84.959999,82.199997,84.225716,,,,,,,,,,,
15-03-2012,85.658569,85.715714,82.650002,83.651428,,,,,,,,,,,
16-03-2012,83.531425,84.171425,82.571426,83.652855,,,,,,,,,,,
19-03-2012,85.48143,85.96714,84.150002,85.871429,,,,,,,,,,,
20-03-2012,85.644287,86.699997,84.497147,86.565712,,,,,,,,,,,
21-03-2012,86.105713,87.092857,85.915718,86.071426,,,,,,,,,,,
22-03-2012,85.397141,86.35714,85.075714,85.620003,,,,,,,,,,,
23-03-2012,85.784286,85.971428,84.914284,85.150002,,,,,,,,,,,
26-03-2012,85.684288,86.735718,85.03714,86.711426,,,,,,,,,,,
27-03-2012,86.597145,88.040001,86.580002,87.78286,,,,,,,,,,,
28-03-2012,88.339996,88.778572,87.187141,88.23143,,,,,,,,,,,
29-03-2012,87.540001,88.080002,86.747147,87.122856,,,,,,,,,,,
30-03-2012,86.96714,87.222855,85.419998,85.650002,,,,,,,,,,,
02-04-2012,85.975716,88.395714,85.76857,88.375717,,,,,,,,,,,
03-04-2012,89.614288,90.315712,88.93,89.902855,,,,,,,,,,,
04-04-2012,89.192856,89.408569,88.14286,89.187141,,,,,,,,,,,
05-04-2012,89.568573,90.665718,89.057144,90.525711,,,,,,,,,,,
09-04-2012,89.447144,91.405716,89.328575,90.889999,,,,,,,,,,,
10-04-2012,91.418571,92,89.428574,89.777145,,,,,,,,,,,
11-04-2012,90.885712,90.98143,89.048569,89.457146,,,,,,,,,,,
12-04-2012,89.285713,90.190002,88.64286,88.96714,,,,,,,,,,,
13-04-2012,89.158569,89.242859,86.215714,86.461426,,,,,,,,,,,
16-04-2012,87.151428,87.182854,82.60714,82.875717,,,,,,,,,,,
17-04-2012,82.705711,87.14286,81.701431,87.099998,,,,,,,,,,,
18-04-2012,87.674286,88.60714,86.101425,86.905716,,,,,,,,,,,
19-04-2012,85.745712,86.389999,83.502853,83.919998,,,,,,,,,,,
20-04-2012,84.482857,84.945717,81.488571,81.854286,,,,,,,,,,,
23-04-2012,81.515717,82.381432,79.517143,81.671425,,,,,,,,,,,
24-04-2012,80.372856,81.098572,79.285713,80.040001,,,,,,,,,,,
25-04-2012,87.94857,88.285713,86.571426,87.14286,,,,,,,,,,,
26-04-2012,87.752853,87.812859,86.01857,86.814285,,,,,,,,,,,
27-04-2012,86.438568,86.597145,85.785713,86.14286,,,,,,,,,,,
30-04-2012,85.400002,85.485718,83.285713,83.425713,,,,,,,,,,,
01-05-2012,83.557144,85.251427,83.03286,83.16143,,,,,,,,,,,
02-05-2012,82.891426,83.914284,82.694283,83.711426,,,,,,,,,,,
03-05-2012,84.35714,84.485718,82.900002,83.117142,,,,,,,,,,,
04-05-2012,82.440002,82.622856,80.738571,80.75,,,,,,,,,,,
07-05-2012,80.214287,81.824287,80.175713,81.354286,,,,,,,,,,,
08-05-2012,81.368568,81.64286,79.818573,81.168571,,,,,,,,,,,
09-05-2012,80.528572,81.997147,80.121429,81.311432,,,,,,,,,,,
10-05-2012,82.082855,82.26857,81.205711,81.502853,,,,,,,,,,,
11-05-2012,80.714287,82.067146,80.621429,80.958572,,,,,,,,,,,
14-05-2012,80.367142,81.072861,79.657143,79.745712,,,,,,,,,,,
15-05-2012,80.207146,80.459999,78.821426,79.024284,,,,,,,,,,,
16-05-2012,79.150002,79.555717,77.291428,78.011429,,,,,,,,,,,
17-05-2012,77.901428,78.214287,75.73143,75.73143,,,,,,,,,,,
18-05-2012,76.279999,77.629997,74.597145,75.76857,,,,,,,,,,,
21-05-2012,76.35714,80.220001,76.292854,80.182854,,,,,,,,,,,
22-05-2012,81.364288,81.982857,78.940002,79.567146,,,,,,,,,,,
23-05-2012,79.64286,81.828575,79.03286,81.508568,,,,,,,,,,,
24-05-2012,82.267143,82.35714,80.175713,80.760002,,,,,,,,,,,
25-05-2012,80.655716,80.835716,79.781425,80.327141,,,,,,,,,,,
29-05-2012,81.557144,82,80.758568,81.752853,,,,,,,,,,,
30-05-2012,81.314285,82.855713,80.937141,82.738571,,,,,,,,,,,
31-05-2012,82.96286,83.071426,81.637146,82.53286,,,,,,,,,,,
01-06-2012,81.308571,81.807144,80.074287,80.141426,,,,,,,,,,,
04-06-2012,80.214287,81.071426,78.35714,80.612854,,,,,,,,,,,
05-06-2012,80.181427,80.924286,79.761429,80.404289,,,,,,,,,,,
06-06-2012,81.110001,81.978569,80.785713,81.637146,,,,,,,,,,,
07-06-2012,82.470001,82.474289,81.5,81.674286,,,,,,,,,,,
08-06-2012,81.657143,82.940002,81.285713,82.902855,,,,,,,,,,,
11-06-2012,83.959999,84.071426,81.51857,81.595711,,,,,,,,,,,
12-06-2012,82.065712,82.374283,80.957146,82.308571,,,,,,,,,,,
13-06-2012,82.074287,82.639999,81.482857,81.737144,,,,,,,,,,,
14-06-2012,81.605713,81.928574,81.03714,81.647141,,,,,,,,,,,
15-06-2012,81.571426,82.08857,81.364288,82.01857,,,,,,,,,,,
18-06-2012,81.565712,83.984283,81.48143,83.682854,,,,,,,,,,,
19-06-2012,83.342857,84.285713,83.300003,83.915718,,,,,,,,,,,
20-06-2012,84.029999,84.178574,82.971428,83.677139,,,,,,,,,,,
21-06-2012,83.634285,84.031425,82.491432,82.524284,,,,,,,,,,,
22-06-2012,82.720001,83.169998,82.202858,83.157143,,,,,,,,,,,
25-06-2012,82.471428,82.828575,81.48143,81.538574,,,,,,,,,,,
26-06-2012,81.618568,82.07,81.047142,81.718575,,,,,,,,,,,
27-06-2012,82.14286,82.391426,81.702858,82.071426,,,,,,,,,,,
28-06-2012,81.667145,82,80.80143,81.292854,,,,,,,,,,,
29-06-2012,82.571426,83.428574,82.035713,83.428574,,,,,,,,,,,
02-07-2012,83.53286,84.781425,83.371429,84.645714,,,,,,,,,,,
03-07-2012,84.982857,85.714287,84.85714,85.629997,,,,,,,,,,,
05-07-2012,85.794289,87.762856,85.664284,87.134285,,,,,,,,,,,
06-07-2012,86.727142,86.919998,85.940002,86.554283,,,,,,,,,,,
09-07-2012,86.471428,87.699997,86.30143,87.69857,,,,,,,,,,,
10-07-2012,88.281425,88.552856,86.472855,86.887146,,,,,,,,,,,
11-07-2012,86.58857,86.808571,85.317146,86.347145,,,,,,,,,,,
12-07-2012,85.748573,86.209999,84.668571,85.557144,,,,,,,,,,,
13-07-2012,86.135712,86.741432,85.714287,86.424286,,,,,,,,,,,
16-07-2012,86.445717,87.374283,86.431427,86.701431,,,,,,,,,,,
17-07-2012,87.255714,87.35714,86.164284,86.705711,,,,,,,,,,,
18-07-2012,86.655716,86.905716,86.222855,86.608574,,,,,,,,,,,
19-07-2012,87.325714,87.907143,86.571426,87.760002,,,,,,,,,,,
20-07-2012,87.575714,87.777145,86.242859,86.328575,,,,,,,,,,,
23-07-2012,84.914284,86.557144,83.958572,86.261429,,,,,,,,,,,
24-07-2012,86.76857,87.097145,85.501427,85.845711,,,,,,,,,,,
25-07-2012,82.065712,82.971428,81.428574,82.138573,,,,,,,,,,,
26-07-2012,82.822861,82.914284,81.480003,82.125717,,,,,,,,,,,
27-07-2012,82.144287,83.690002,81.655716,83.594284,,,,,,,,,,,
30-07-2012,84.417145,85.634285,83.974289,85.004288,,,,,,,,,,,
31-07-2012,86.175713,87.385712,86.102859,87.251427,,,,,,,,,,,
01-08-2012,87.987144,88.057144,86.14286,86.687141,,,,,,,,,,,
02-08-2012,86.120003,87.241432,85.75,86.827141,,,,,,,,,,,
03-08-2012,87.66143,88.28286,87.365715,87.957146,,,,,,,,,,,
06-08-2012,88.184288,89.267143,87.894287,88.935715,,,,,,,,,,,
07-08-2012,88.96714,89.285713,88.291428,88.701431,,,,,,,,,,,
08-08-2012,88.484283,89.125717,88.157143,88.55143,,,,,,,,,,,
09-08-2012,88.264282,88.818573,88.257141,88.675713,,,,,,,,,,,
10-08-2012,88.387146,88.822861,88.385712,88.814285,,,,,,,,,,,
13-08-2012,89.055717,90,89.035713,90,,,,,,,,,,,
14-08-2012,90.267143,91.230003,90.029999,90.241432,,,,,,,,,,,
15-08-2012,90.185715,90.571426,89.678574,90.118568,,,,,,,,,,,
16-08-2012,90.172859,90.965714,90.071426,90.905716,,,,,,,,,,,
17-08-2012,91.428574,92.598572,91.258568,92.587143,,,,,,,,,,,
20-08-2012,92.858574,95.021431,92.842857,95.021431,,,,,,,,,,,
21-08-2012,95.831429,96.41143,92.904289,93.722855,,,,,,,,,,,
22-08-2012,93.488571,95.571426,92.587143,95.552856,,,,,,,,,,,
23-08-2012,95.158569,95.699997,94.449997,94.66143,,,,,,,,,,,
24-08-2012,94.215714,95.639999,93.650002,94.745712,,,,,,,,,,,
27-08-2012,97.141426,97.267143,96.220001,96.525711,,,,,,,,,,,
28-08-2012,96.425713,96.585716,95.809998,96.400002,,,,,,,,,,,
29-08-2012,96.464287,96.809998,96.085716,96.209999,,,,,,,,,,,
30-08-2012,95.805717,95.935715,94.692856,94.83857,,,,,,,,,,,
31-08-2012,95.321426,95.514282,93.89286,95.034286,,,,,,,,,,,
04-09-2012,95.108574,96.44857,94.928574,96.424286,,,,,,,,,,,
05-09-2012,96.510002,96.621429,95.657143,95.747147,,,,,,,,,,,
06-09-2012,96.167145,96.898575,95.828575,96.610001,,,,,,,,,,,
07-09-2012,96.864288,97.497147,96.538574,97.205711,,,,,,,,,,,
10-09-2012,97.207146,97.612854,94.585716,94.677139,,,,,,,,,,,
11-09-2012,95.015717,95.728569,93.785713,94.370003,,,,,,,,,,,
12-09-2012,95.264282,95.699997,93.714287,95.684288,,,,,,,,,,,
13-09-2012,96.767143,97.928574,96.395714,97.568573,,,,,,,,,,,
14-09-2012,98.565712,99.568573,98.269997,98.754288,,,,,,,,,,,
17-09-2012,99.907143,99.971428,99.230003,99.968575,,,,,,,,,,,
18-09-2012,99.982857,100.332855,99.488571,100.272858,,,,,,,,,,,
19-09-2012,100.03714,100.57,99.938568,100.300003,,,,,,,,,,,
20-09-2012,99.879997,100.008568,99.08857,99.814285,,,,,,,,,,,
21-09-2012,100.344284,100.724289,99.908569,100.012856,,,,,,,,,,,
24-09-2012,98.122856,99.302856,97.571426,98.684288,,,,,,,,,,,
25-09-2012,98.322861,98.968575,96.14286,96.220001,,,,,,,,,,,
26-09-2012,95.534286,96.098572,94.457146,95.025711,,,,,,,,,,,
27-09-2012,94.898575,97.452858,94.335716,97.331429,,,,,,,,,,,
28-09-2012,96.964287,97.30143,95.25,95.300003,,,,,,,,,,,
01-10-2012,95.879997,96.678574,93.785713,94.19857,,,,,,,,,,,
02-10-2012,94.544289,95.192856,92.949997,94.472855,,,,,,,,,,,
03-10-2012,94.980003,95.980003,94.66143,95.921425,,,,,,,,,,,
04-10-2012,95.89286,96.321426,95.078575,95.257141,,,,,,,,,,,
05-10-2012,95.028572,95.14286,93.040001,93.227142,,,,,,,,,,,
08-10-2012,92.41143,92.508568,90.872856,91.167145,,,,,,,,,,,
09-10-2012,91.235718,91.498573,89.078575,90.835716,,,,,,,,,,,
10-10-2012,91.391426,92.139999,91,91.558571,,,,,,,,,,,
11-10-2012,92.35714,92.457146,89.728569,89.728569,,,,,,,,,,,
12-10-2012,89.937141,90.76857,89.328575,89.958572,,,,,,,,,,,
15-10-2012,90.335716,90.732857,89.121429,90.68,,,,,,,,,,,
16-10-2012,90.767143,92.900002,90.14286,92.827141,,,,,,,,,,,
17-10-2012,92.695717,93.255714,92,92.087143,,,,,,,,,,,
18-10-2012,91.370003,91.722855,90,90.377144,,,,,,,,,,,
19-10-2012,90.150002,90.252853,87.08857,87.120003,,,,,,,,,,,
22-10-2012,87.488571,90.76857,87.251427,90.575714,,,,,,,,,,,
23-10-2012,90.14286,90.557144,87.385712,87.622856,,,,,,,,,,,
24-10-2012,88.777145,89.507141,87.234283,88.118568,,,,,,,,,,,
25-10-2012,88.571426,88.85714,86.507141,87.077141,,,,,,,,,,,
26-10-2012,87.061432,87.714287,84.428574,86.285713,,,,,,,,,,,
31-10-2012,84.982857,85.994286,83.957146,85.045715,,,,,,,,,,,
01-11-2012,85.459999,86.14286,84.881432,85.220001,,,,,,,,,,,
02-11-2012,85.127144,85.278572,82.10714,82.400002,,,,,,,,,,,
05-11-2012,83.360001,83.96714,82.514282,83.517143,,,,,,,,,,,
06-11-2012,84.318573,84.391426,82.870003,83.264282,,,,,,,,,,,
07-11-2012,81.977142,82.077141,79.39286,79.714287,,,,,,,,,,,
08-11-2012,80.089996,80.318573,76.470001,76.821426,,,,,,,,,,,
09-11-2012,77.202858,79.26857,76.245712,78.151428,,,,,,,,,,,
12-11-2012,79.164284,79.214287,76.949997,77.547142,,,,,,,,,,,
13-11-2012,76.987144,78.639999,76.622856,77.557144,,,,,,,,,,,
14-11-2012,77.928574,78.207146,76.597145,76.697144,,,,,,,,,,,
15-11-2012,76.790001,77.071426,74.660004,75.08857,,,,,,,,,,,
16-11-2012,75.028572,75.714287,72.25,75.382858,,,,,,,,,,,
19-11-2012,77.244286,81.071426,77.125717,80.818573,,,,,,,,,,,
20-11-2012,81.701431,81.707146,79.225716,80.129997,,,,,,,,,,,
21-11-2012,80.60714,81.052856,79.514282,80.242859,,,,,,,,,,,
23-11-2012,81.024284,81.714287,80.371429,81.64286,,,,,,,,,,,
26-11-2012,82.271431,84.285713,81.958572,84.218575,,,,,,,,,,,
27-11-2012,84.221428,84.345711,82.871429,83.540001,,,,,,,,,,,
28-11-2012,82.46714,83.685715,81.751427,83.277145,,,,,,,,,,,
29-11-2012,84.317146,84.89286,83.60714,84.194283,,,,,,,,,,,
30-11-2012,83.827141,84.057144,83.239998,83.611427,,,,,,,,,,,
03-12-2012,84.807144,84.941429,83.64286,83.741432,,,,,,,,,,,
04-12-2012,83.114288,83.114288,81.732857,82.264282,,,,,,,,,,,
05-12-2012,81.272858,81.321426,76.96714,76.970001,,,,,,,,,,,
06-12-2012,75.562859,79.044289,74.089996,78.177139,,,,,,,,,,,
07-12-2012,79.057144,79.314285,75.714287,76.178574,,,,,,,,,,,
10-12-2012,75,76.93,74.511429,75.688568,,,,,,,,,,,
11-12-2012,77.110001,78.508568,76.767143,77.341431,,,,,,,,,,,
12-12-2012,78.252853,78.285713,76.610001,77,,,,,,,,,,,
13-12-2012,75.878571,76.805717,75.114288,75.669998,,,,,,,,,,,
14-12-2012,73.535713,74.01857,72.225716,72.827141,,,,,,,,,,,
17-12-2012,72.704285,74.285713,71.604286,74.118568,,,,,,,,,,,
18-12-2012,75,76.414284,74.321426,76.271431,,,,,,,,,,,
19-12-2012,75.924286,76.242859,75.071426,75.187141,,,,,,,,,,,
20-12-2012,75.714287,75.742859,74.125717,74.53286,,,,,,,,,,,
21-12-2012,73.209999,74.238571,72.891426,74.190002,,,,,,,,,,,
24-12-2012,74.335716,74.89286,74.101425,74.309998,,,,,,,,,,,
26-12-2012,74.14286,74.208572,73.017143,73.285713,,,,,,,,,,,
27-12-2012,73.362854,73.75,72.094284,73.580002,,,,,,,,,,,
28-12-2012,72.898575,73.497147,72.58857,72.798569,,,,,,,,,,,
31-12-2012,72.932854,76.485718,72.714287,76.024284,,,,,,,,,,,
02-01-2013,79.117142,79.285713,77.375717,78.432854,,,,,,,,,,,
03-01-2013,78.26857,78.524284,77.285713,77.442856,,,,,,,,,,,
04-01-2013,76.709999,76.947144,75.118568,75.285713,,,,,,,,,,,
07-01-2013,74.571426,75.614288,73.599998,74.842857,,,,,,,,,,,
08-01-2013,75.601425,75.984283,74.464287,75.044289,,,,,,,,,,,
09-01-2013,74.64286,75.001427,73.71286,73.871429,,,,,,,,,,,
10-01-2013,75.507141,75.531425,73.645714,74.78714,,,,,,,,,,,
11-01-2013,74.428574,75.045715,74.145714,74.328575,,,,,,,,,,,
14-01-2013,71.811432,72.5,71.215714,71.678574,,,,,,,,,,,
15-01-2013,71.185715,71.284286,69.054283,69.417145,,,,,,,,,,,
16-01-2013,70.662857,72.777145,70.35714,72.298569,,,,,,,,,,,
17-01-2013,72.901428,72.964287,71.718575,71.811432,,,,,,,,,,,
18-01-2013,71.21714,71.745712,70.914284,71.428574,,,,,,,,,,,
22-01-2013,72.080002,72.554283,70.947144,72.110001,,,,,,,,,,,
23-01-2013,72.687141,73.57,72.110001,73.43,,,,,,,,,,,
24-01-2013,65.714287,66.53286,64.321426,64.35714,,,,,,,,,,,
25-01-2013,64.527145,65.175713,62.142857,62.84,,,,,,,,,,,
28-01-2013,62.547142,64.744286,62.265713,64.261429,,,,,,,,,,,
29-01-2013,65.5,65.742859,64.58857,65.46714,,,,,,,,,,,
30-01-2013,65.285713,66.085716,64.928574,65.261429,,,,,,,,,,,
31-01-2013,65.28286,65.611427,64.997147,65.07,,,,,,,,,,,
01-02-2013,65.587143,65.639999,64.050003,64.802856,,,,,,,,,,,
04-02-2013,64.844284,65.134285,63.142857,63.188572,,,,,,,,,,,
05-02-2013,63.435715,65.677139,63.174286,65.405716,,,,,,,,,,,
06-02-2013,65.209999,66.64286,64.654289,65.335716,,,,,,,,,,,
07-02-2013,66.178574,67.14286,64.874283,66.888573,,,,,,,,,,,
08-02-2013,67.714287,68.401428,66.89286,67.854286,,,,,,,,,,,
11-02-2013,68.071426,69.277145,67.60714,68.561432,,,,,,,,,,,
12-02-2013,68.501427,68.91143,66.82,66.842857,,,,,,,,,,,
13-02-2013,66.744286,67.662857,66.174286,66.715714,,,,,,,,,,,
14-02-2013,66.360001,67.377144,66.288574,66.655716,,,,,,,,,,,
15-02-2013,66.978569,67.165718,65.702858,65.737144,,,,,,,,,,,
19-02-2013,65.871429,66.104286,64.835716,65.71286,,,,,,,,,,,
20-02-2013,65.384285,65.384285,64.114288,64.121429,,,,,,,,,,,
21-02-2013,63.714287,64.167145,63.259998,63.722858,,,,,,,,,,,
22-02-2013,64.178574,64.514282,63.799999,64.401428,,,,,,,,,,,
25-02-2013,64.835716,65.017143,63.224285,63.257141,,,,,,,,,,,
26-02-2013,63.402859,64.505714,62.522858,64.138573,,,,,,,,,,,
27-02-2013,64.061432,64.634285,62.950001,63.509998,,,,,,,,,,,
28-02-2013,63.435715,63.98143,63.057144,63.057144,,,,,,,,,,,
01-03-2013,62.57143,62.597141,61.425713,61.495716,,,,,,,,,,,
04-03-2013,61.114285,61.171429,59.857143,60.007141,,,,,,,,,,,
05-03-2013,60.21143,62.169998,60.107143,61.591427,,,,,,,,,,,
06-03-2013,62.072857,62.17857,60.632858,60.808571,,,,,,,,,,,
07-03-2013,60.642857,61.715714,60.151428,61.511429,,,,,,,,,,,
08-03-2013,61.400002,62.204285,61.23,61.674286,,,,,,,,,,,
11-03-2013,61.392857,62.715714,60.734287,62.552856,,,,,,,,,,,
12-03-2013,62.228573,62.697144,61.081429,61.204285,,,,,,,,,,,
13-03-2013,61.207142,62.07143,60.765713,61.192856,,,,,,,,,,,
14-03-2013,61.832859,62.091427,61.492859,61.785713,,,,,,,,,,,
15-03-2013,62.561428,63.46143,62.464287,63.380001,,,,,,,,,,,
18-03-2013,63.064285,65.351425,63.028572,65.102859,,,,,,,,,,,
19-03-2013,65.64286,65.852859,64.071426,64.927139,,,,,,,,,,,
20-03-2013,65.345711,65.375717,64.227142,64.582855,,,,,,,,,,,
21-03-2013,64.317146,65.425713,64.300003,64.675713,,,,,,,,,,,
22-03-2013,64.940002,66.014282,64.730003,65.987144,,,,,,,,,,,
25-03-2013,66.384285,67.135712,65.968575,66.225716,,,,,,,,,,,
26-03-2013,66.491432,66.548569,65.790001,65.877144,,,,,,,,,,,
27-03-2013,65.208572,65.257141,64.389999,64.582855,,,,,,,,,,,
28-03-2013,64.260002,64.545715,63.08857,63.237144,,,,,,,,,,,
01-04-2013,63.128571,63.385715,61.105713,61.272858,,,,,,,,,,,
02-04-2013,61.085712,62.591427,60.914288,61.398571,,,,,,,,,,,
03-04-2013,61.624287,62.468571,61.472858,61.712856,,,,,,,,,,,
04-04-2013,61.965714,62.142857,60.75,61.102856,,,,,,,,,,,
05-04-2013,60.642857,60.707142,59.954285,60.457142,,,,,,,,,,,
08-04-2013,60.692856,61.07143,60.355713,60.887142,,,,,,,,,,,
09-04-2013,60.908573,61.214287,60.392857,60.997143,,,,,,,,,,,
10-04-2013,61.157143,62.437141,60.85857,62.241428,,,,,,,,,,,
11-04-2013,61.959999,62.57,61.599998,62.047142,,,,,,,,,,,
12-04-2013,62.021427,62.021427,61.298573,61.400002,,,,,,,,,,,
15-04-2013,61,61.127144,59.935715,59.978573,,,,,,,,,,,
16-04-2013,60.224285,60.944286,60.081429,60.89143,,,,,,,,,,,
17-04-2013,60.03857,60.085712,56.872856,57.542858,,,,,,,,,,,
18-04-2013,57.855713,57.970001,55.677143,56.007141,,,,,,,,,,,
19-04-2013,55.424286,57.085712,55.014286,55.790001,,,,,,,,,,,
22-04-2013,56.091427,57.457142,55.895714,56.952858,,,,,,,,,,,
23-04-2013,57.712856,58.34,56.972858,58.01857,,,,,,,,,,,
24-04-2013,56.220001,59.32143,56.07143,57.922855,,,,,,,,,,,
25-04-2013,58.747143,59.134285,58.142857,58.34,,,,,,,,,,,
26-04-2013,58.544285,59.824287,58.32143,59.599998,,,,,,,,,,,
29-04-2013,60.064285,61.945713,60,61.445713,,,,,,,,,,,
30-04-2013,62.157143,63.607143,61.724285,63.254284,,,,,,,,,,,
01-05-2013,63.494286,63.561428,62.055714,62.755714,,,,,,,,,,,
02-05-2013,63.111427,64.084282,62.947144,63.645714,,,,,,,,,,,
03-05-2013,64.472855,64.747147,64.164284,64.28286,,,,,,,,,,,
06-05-2013,65.101425,66.028572,64.901428,65.815712,,,,,,,,,,,
07-05-2013,66.424286,66.535713,64.814285,65.522858,,,,,,,,,,,
08-05-2013,65.577141,66.48143,65.115715,66.262856,,,,,,,,,,,
09-05-2013,65.687141,66.14286,65.082855,65.252853,,,,,,,,,,,
10-05-2013,65.424286,65.672859,64.354286,64.709999,,,,,,,,,,,
13-05-2013,64.501427,65.414284,64.5,64.96286,,,,,,,,,,,
14-05-2013,64.835716,65.028572,63.164288,63.408573,,,,,,,,,,,
15-05-2013,62.737144,63,60.337143,61.264286,,,,,,,,,,,
16-05-2013,60.462856,62.549999,59.842857,62.082859,,,,,,,,,,,
17-05-2013,62.721428,62.869999,61.572857,61.894287,,,,,,,,,,,
20-05-2013,61.701427,63.685715,61.442856,63.275715,,,,,,,,,,,
21-05-2013,62.592857,63.639999,62.028572,62.808571,,,,,,,,,,,
22-05-2013,63.435715,64.050003,62.602856,63.049999,,,,,,,,,,,
23-05-2013,62.278572,63.737144,62.255714,63.162857,,,,,,,,,,,
24-05-2013,62.978573,63.665714,62.908573,63.592857,,,,,,,,,,,
28-05-2013,64.271431,64.444283,62.978573,63.062859,,,,,,,,,,,
29-05-2013,62.857143,63.92857,62.771427,63.564285,,,,,,,,,,,
30-05-2013,63.664288,64.928574,63.501427,64.511429,,,,,,,,,,,
31-05-2013,64.64286,65.300003,64.214287,64.247147,,,,,,,,,,,
03-06-2013,64.389999,64.622856,63.21143,64.388573,,,,,,,,,,,
04-06-2013,64.745712,64.918571,63.912857,64.187141,,,,,,,,,,,
05-06-2013,63.664288,64.388573,63.387142,63.587143,,,,,,,,,,,
06-06-2013,63.638573,63.857143,62.007141,62.637142,,,,,,,,,,,
07-06-2013,62.357143,63.32,61.824287,63.115715,,,,,,,,,,,
10-06-2013,63.532856,64.154289,62.400002,62.69857,,,,,,,,,,,
11-06-2013,62.248573,63.251427,61.902859,62.514286,,,,,,,,,,,
12-06-2013,62.785713,63.035713,61.642857,61.741428,,,,,,,,,,,
13-06-2013,61.785713,62.44857,61.25,62.279999,,,,,,,,,,,
14-06-2013,62.200001,62.327145,61.214287,61.435715,,,,,,,,,,,
17-06-2013,61.634285,62.242859,61.48,61.714287,,,,,,,,,,,
18-06-2013,61.651428,62.128571,61.458572,61.681427,,,,,,,,,,,
19-06-2013,61.628571,61.665714,60.42857,60.42857,,,,,,,,,,,
20-06-2013,59.900002,60.854286,59.310001,59.548573,,,,,,,,,,,
21-06-2013,59.784286,60,58.299999,59.07143,,,,,,,,,,,
24-06-2013,58.200001,58.380001,56.864285,57.505714,,,,,,,,,,,
25-06-2013,57.957142,58.255714,56.975716,57.51857,,,,,,,,,,,
26-06-2013,57.700001,57.827145,56.522858,56.867142,,,,,,,,,,,
27-06-2013,57.035713,57.341427,56.220001,56.254284,,,,,,,,,,,
28-06-2013,55.908573,57.181427,55.552856,56.647144,,,,,,,,,,,
01-07-2013,57.527142,58.895714,57.317142,58.459999,,,,,,,,,,,
02-07-2013,58.565716,60.232857,58.495716,59.784286,,,,,,,,,,,
03-07-2013,60.122856,60.425713,59.635715,60.114285,,,,,,,,,,,
05-07-2013,60.055714,60.470001,59.335712,59.631428,,,,,,,,,,,
08-07-2013,60.015713,60.142857,58.664288,59.292858,,,,,,,,,,,
09-07-2013,59.085712,60.5,58.625713,60.335712,,,,,,,,,,,
10-07-2013,59.942856,60.685715,59.75,60.104286,,,,,,,,,,,
11-07-2013,60.421429,61.17857,60.167141,61.041428,,,,,,,,,,,
12-07-2013,61.092857,61.398571,60.487144,60.93,,,,,,,,,,,
15-07-2013,60.715714,61.637142,60.685715,61.062859,,,,,,,,,,,
16-07-2013,60.931427,61.529999,60.595715,61.457142,,,,,,,,,,,
17-07-2013,61.385715,61.745716,61.174286,61.472858,,,,,,,,,,,
18-07-2013,61.91143,62.124287,61.515713,61.68,,,,,,,,,,,
19-07-2013,61.871429,61.997143,60.621429,60.707142,,,,,,,,,,,
22-07-2013,61.351429,61.392857,60.781429,60.901428,,,,,,,,,,,
23-07-2013,60.857143,60.994286,59.815716,59.855713,,,,,,,,,,,
24-07-2013,62.704285,63.512856,62.18,62.93,,,,,,,,,,,
25-07-2013,62.957142,63.057144,62.258572,62.642857,,,,,,,,,,,
