index,date,Open,High,Low,Close,Adj Close,Volume,30 mavg,26 ema,12 ema,MACD,Signal,Crossover
157,2016-08-17,109.099998,109.370003,108.339996,109.220001,104.910622,25356000,102.79200050000001,104.60853061544151,107.44317206169067,2.834641446249165,2.667533865169738,0.16710758107942736
158,2016-08-18,109.230003,109.599998,109.019997,109.080002,104.776161,21984700,103.23000050000002,104.93975232398708,107.69499205220053,2.7552397282134535,2.685075037778481,0.07016469043497242
159,2016-08-19,108.769997,109.690002,108.360001,109.360001,105.045113,25368100,103.65266720000002,105.26717962182862,107.95114727493954,2.683967653110926,2.6848535608449704,-0.0008859077340441779
160,2016-08-22,108.860001,109.099998,107.849998,108.510002,104.228661,25820200,104.03700050000002,105.50738968542088,108.03712492494903,2.5297352395281507,2.6538298965816067,-0.12409465705345601
161,2016-08-23,108.589996,109.32,108.529999,108.849998,104.555229,21257700,104.41800050000003,105.75499125434217,108.16218232111093,2.4071910667687604,2.6045021306190375,-0.19731106385027708
162,2016-08-24,108.57,108.75,107.68,108.029999,103.767593,23675100,104.79000036666669,105.9235109472037,108.14184642555537,2.218335478351676,2.527268800165565,-0.308933321813889
163,2016-08-25,107.389999,107.879997,106.68,107.57,103.325737,25086200,105.08266700000004,106.04547350172999,108.05387005239288,2.0083965506628942,2.423494350265031,-0.4150977996021368
164,2016-08-26,107.410004,107.949997,106.309998,106.940002,102.720581,27766300,105.35466710000004,106.11173507443355,107.88250573663996,1.7707706622064023,2.2929496126533055,-0.5221789504469032
165,2016-08-29,106.620003,107.440002,106.290001,106.82,102.605331,24970300,105.58766703333337,106.16419929142337,107.71904331561828,1.5548440241949066,2.145328494961626,-0.5904844707667194
166,2016-08-30,105.800003,106.5,105.5,106.0,101.817673,24863900,105.7920002666667,106.15203634908569,107.45457511321527,1.3025387641295794,1.9767705487952167,-0.6742317846656374
167,2016-08-31,105.660004,106.57,105.639999,106.099998,101.913734,29662400,105.99666690000004,106.14818164721106,107.24617863425894,1.0979969870478783,1.8010158364457491,-0.7030188493978708
168,2016-09-01,106.139999,106.800003,105.620003,106.730003,102.518875,26701500,106.24000033333338,106.19127962198802,107.16676699821906,0.9754873762310439,1.6359101444028084,-0.6604227681717645
169,2016-09-02,107.699997,108.0,106.82,107.730003,103.479424,26802500,106.54233363333339,106.3052593684927,107.25341869080077,0.9481593223080722,1.4983599799838614,-0.5502006576757892
170,2016-09-06,107.900002,108.300003,107.510002,107.699997,103.450592,26880400,106.88766700000005,106.40857346605155,107.3221230460622,0.9135495800106526,1.3813978999892198,-0.46784831997856724
171,2016-09-07,107.830002,108.760002,107.07,108.360001,104.084557,42364300,107.27733376666673,106.55312391146276,107.4817965774373,0.9286726659745312,1.2908528531862822,-0.36218018721175094
172,2016-09-08,107.25,107.269997,105.239998,105.519997,101.356606,53002000,107.36300043333338,106.47659586576387,107.17998125783147,0.7033853920676023,1.1733593609625463,-0.469973968894944
173,2016-09-09,104.639999,105.720001,103.129997,103.129997,99.060921,46557000,107.32266713333338,106.22869927457417,106.55690675662647,0.32820748205230643,1.0043289851804984,-0.676121503128192
174,2016-09-12,102.650002,105.720001,102.529999,105.440002,101.27977,45292800,107.36366723333337,106.17027717155163,106.38507525560699,0.21479808405536005,0.8464228049554707,-0.6316247209001107
175,2016-09-13,107.510002,108.790001,107.239998,107.949997,103.690727,62176200,107.42700036666672,106.30210844271294,106.62583244705212,0.3237240043391836,0.7418830448322133,-0.41815904049302977
176,2016-09-14,108.730003,113.029999,108.599998,111.769997,107.360023,110888700,107.67000016666671,106.70713771618686,107.41724237827499,0.7101046620881277,0.7355273682833963,-0.02542270619526854
177,2016-09-15,113.860001,115.730003,113.489998,115.57,111.01008600000002,89983600,107.99600013333338,107.36364677109164,108.67151278161747,1.307866010525828,0.8499950967318828,0.4578709137939452
178,2016-09-16,115.120003,116.129997,114.040001,114.919998,110.385735,79886900,108.29766663333338,107.92337707402443,109.63281819983025,1.7094411258058244,1.021884302546671,0.6875568232591533
179,2016-09-19,115.190002,116.18,113.25,113.580002,109.098602,47023000,108.50099993333338,108.34238673139751,110.24007724601027,1.897690514612762,1.1970455449598894,0.7006449696528727
180,2016-09-20,113.050003,114.120003,112.510002,113.57,109.088982,34514300,108.67433316666671,108.72961768924523,110.75237305431641,2.022755365071177,1.362187508982147,0.66056785608903
181,2016-09-21,113.849998,113.989998,112.440002,113.550003,109.069778,36003200,108.83233333333337,109.08668356268576,111.18277766134469,2.0960940986589236,1.5089688269175023,0.5871252717414213
182,2016-09-22,114.349998,114.940002,114.0,114.620003,110.097565,31074000,109.05300010000003,109.49655938996526,111.71158155959938,2.215022169634125,1.650179495460827,0.5648426741732977
183,2016-09-23,114.419998,114.790001,111.550003,112.709999,108.262924,52481200,109.21233340000005,109.73459212219706,111.86518424273795,2.1305921205408964,1.7462620204768413,0.3843301000640551
184,2016-09-26,111.639999,113.389999,111.550003,112.879997,108.426224,29869400,109.36899996666672,109.96758522884681,112.02130928231674,2.053724053469921,1.807754427075457,0.24596962639446374
185,2016-09-27,113.0,113.18,112.339996,113.089996,108.62793700000002,24607400,109.48933306666672,110.19887505598949,112.18572262349879,1.986847567509301,1.843573055162226,0.1432745123470749
186,2016-09-28,113.690002,114.639999,113.43,113.949997,109.454002,29641100,109.64166640000006,110.47673609689662,112.45714945065284,1.9804133537562194,1.8709411148810247,0.10947223887519475
187,2016-09-29,113.160004,113.800003,111.800003,112.18,107.753845,35887000,109.74033303333339,110.60290385908,112.41451107362931,1.811607214549312,1.8590743348146823,-0.047467120265370255
188,2016-09-30,112.459999,113.370003,111.800003,113.050003,108.589523,36379100,109.87266640000004,110.78417054945413,112.51227906230173,1.728108512847598,1.8328811704212653,-0.10477265757366738
189,2016-10-03,112.709999,113.050003,112.279999,112.519997,108.080414,21701800,109.97799960000003,110.91275034389821,112.51346643733224,1.6007160934340305,1.7864481550238185,-0.18573206158978794
190,2016-10-04,113.059998,114.309998,112.629997,113.0,108.541481,29736800,110.12766620000004,111.06736149340635,112.58831775466574,1.5209562612593857,1.733349776270932,-0.21239351501154635
191,2016-10-05,113.400002,113.660004,112.690002,113.050003,108.589523,21453100,110.26766636666669,111.21422388340395,112.65934625394793,1.4451223705439844,1.6757042951255428,-0.23058192458155835
192,2016-10-06,113.699997,114.339996,113.129997,113.889999,109.39637,28779300,110.46299970000003,111.41242951779529,112.84867744564825,1.4362479278529605,1.6278130216710265,-0.19156509381806597
193,2016-10-07,114.309998,114.559998,113.510002,114.059998,109.559677,24358400,110.67933296666669,111.60854576597623,113.03503445401006,1.4264886880338281,1.587548154943587,-0.16105946690975892
194,2016-10-10,115.019997,116.75,114.720001,116.050003,111.471146,36236000,110.9829996666667,111.93754269802477,113.49887576877775,1.5613330707529798,1.5823051381054658,-0.020972067352486023
195,2016-10-11,117.699997,118.690002,116.199997,116.300003,111.71128799999998,64041000,111.29899976666668,112.26068799643201,113.92981841973503,1.6691304233030166,1.599670195144976,0.06946022815804054
196,2016-10-12,117.349998,117.980003,116.75,117.339996,112.710236,37586800,111.67699963333335,112.63693313168032,114.45446112439119,1.8175279927108647,1.643241754658154,0.17428623805271082
197,2016-10-13,116.790001,117.440002,115.720001,116.980003,112.36446399999998,35192400,112.03966646666669,112.95864208836113,114.843006028331,1.884363939969873,1.691466191720498,0.192897748249375
198,2016-10-14,117.879997,118.169998,117.129997,117.629997,112.9888,35652200,112.40299960000002,113.30466845534141,115.27177387012624,1.9671054147848253,1.7465940363333636,0.22051137845146163
199,2016-10-17,117.330002,117.839996,116.779999,117.550003,112.91196399999998,23624900,112.73033293333334,113.61913774585878,115.62227065933759,2.003132913478808,1.7979018117624526,0.2052311017163555
200,2016-10-18,118.18,118.209999,117.449997,117.470001,112.835114,24553500,113.05599973333334,113.90438693037717,115.90653686559335,2.002149935216181,1.8387514364531985,0.16339849876298262
201,2016-10-19,117.25,117.760002,113.800003,117.120003,112.498932,20034600,113.34799980000001,114.14258075551409,116.09322396319438,1.9506432076802867,1.8611297906986162,0.08951341698167048
202,2016-10-20,116.860001,117.379997,116.330002,117.059998,112.441284,24125800,113.73266650000002,114.35868577203927,116.24195843039524,1.8832726583559776,1.8655583642300886,0.017714294125888985
203,2016-10-21,116.809998,116.910004,116.279999,116.599998,111.999451,23192700,114.18166653333336,114.52470892525504,116.29704144110367,1.7723325158486318,1.8469131945537973,-0.07458067870516549
204,2016-10-24,117.099998,117.739998,117.0,117.650002,113.008018,23538700,114.58866653333335,114.7562121485371,116.5051892193954,1.7489770708583023,1.8273259698146986,-0.0783488989563963
205,2016-10-25,117.949997,118.360001,117.309998,118.25,113.584343,48129000,114.93199996666668,115.01501128234851,116.77362164718072,1.758610364832208,1.8135828488182006,-0.05497248398599264
206,2016-10-26,114.309998,115.699997,113.309998,115.589996,111.029289,66134200,115.0593332666667,115.05760274805105,116.59152539376831,1.5339226457172543,1.7576508081980116,-0.22372816248075722
207,2016-10-27,115.389999,115.860001,114.099998,114.480003,109.963097,34562000,115.02300003333336,115.01481757675178,116.26667579472704,1.2518582179752542,1.65649229015346,-0.4046340721782058
208,2016-10-28,113.870003,115.209999,113.449997,113.720001,109.233078,37861700,114.98300013333338,114.91890522781773,115.87487967246135,0.9559744446436156,1.5163887210514913,-0.5604142764078757
209,2016-10-31,113.650002,114.230003,113.199997,113.540001,109.06018799999998,26419400,114.98166676666669,114.81676416412819,115.51566756900574,0.6989034048775551,1.352891657816704,-0.653988252939149
210,2016-11-01,113.459999,113.769997,110.529999,111.489998,107.091064,43825800,114.91233336666669,114.57033701901825,114.8963337891587,0.32599677014044914,1.147512680281453,-0.8215159101410039
211,2016-11-02,111.400002,112.349998,111.230003,111.589996,107.18711100000002,28331700,114.84699980000003,114.34957099949207,114.38766643698045,0.03809543748837996,0.9256292317228384,-0.8875337942344584
212,2016-11-03,110.980003,111.459999,109.550003,109.830002,106.038208,26932600,114.68733310000003,114.01478808520162,113.68648729282961,-0.32830079237200493,0.6748432269038697,-1.0031440192758745
213,2016-11-04,108.529999,110.25,108.110001,108.839996,105.082375,30837000,114.55833300000003,113.6314701259948,112.94087324777891,-0.6905968782158851,0.4017552058799187,-1.0923520840958039
214,2016-11-07,110.080002,110.510002,109.459999,110.410004,106.598175,32560000,114.47599990000003,113.39284299000498,112.55150874812061,-0.8413342418843683,0.15313731632706126,-0.9944715582114296
215,2016-11-08,110.309998,111.720001,109.699997,111.059998,107.225731,24054500,114.40833330000004,113.22003964698833,112.32204555610204,-0.8979940908862858,-0.057088965115608216,-0.8409051257706776
216,2016-11-09,109.879997,111.32,108.050003,110.879997,107.051956,59176400,114.30599996666669,113.04670314493748,112.10019193208635,-0.946511212851135,-0.23497341466271363,-0.7115377981884214
217,2016-11-10,111.089996,111.089996,105.830002,107.790001,104.068626,57134500,114.1596666666667,112.65731778073075,111.43708563484229,-1.2202321458884597,-0.43202516090786297,-0.7882069849805968
218,2016-11-11,107.120003,108.870003,106.550003,108.43,104.686531,34094100,114.00566656666669,112.34418311531186,110.97445707563577,-1.3697260396760953,-0.6195653366615095,-0.7501607030145858
219,2016-11-14,107.709999,107.809998,104.080002,105.709999,102.060455,51175500,113.77866663333337,111.8527620479447,110.16454044861489,-1.6882215993298075,-0.8332965891951692,-0.8549250101346383
220,2016-11-15,106.57,107.68,106.160004,107.110001,103.412117,32264500,113.58233333333337,111.50144640034087,109.69461130267413,-1.8068350976667347,-1.0280042908894824,-0.7788308067772522
221,2016-11-16,106.699997,110.230003,106.599998,109.989998,106.19268,58840500,113.48033316666671,111.38948725531903,109.74005540995505,-1.6494318453639778,-1.1522898017843815,-0.49714204357959635
222,2016-11-17,109.809998,110.349998,108.830002,109.949997,106.15406000000002,27632000,113.34899976666672,111.28285834376463,109.77235411611579,-1.5105042276488376,-1.2239326869572729,-0.28657154069156476
223,2016-11-18,109.720001,110.540001,109.660004,110.059998,106.260269,28428900,113.21566643333338,111.19227609312632,109.81660702132874,-1.3756690717975886,-1.2542799639253361,-0.12138910787225243
224,2016-11-21,110.120003,111.989998,110.010002,111.730003,107.87262,29264600,113.07166643333339,111.23210771705963,110.110975633432,-1.1211320836276286,-1.2276503878657947,0.1065183042381661
225,2016-11-22,111.949997,112.419998,111.400002,111.800003,107.940193,25965500,112.9216664333334,111.27417403548982,110.37082599751939,-0.9033480379704315,-1.162789917886722,0.25944187991629053
226,2016-11-23,111.360001,111.510002,110.330002,111.230003,107.38987,27426400,112.71800000000006,111.27090210685036,110.5030070748241,-0.7678950320262601,-1.0838109407146297,0.3159159086883696
227,2016-11-25,111.129997,111.870003,110.949997,111.790001,107.930534,11475900,112.54499993333339,111.3093538776344,110.70100614023578,-0.608347737398617,-0.9887183000514271,0.3803705626528101
228,2016-11-28,111.43,112.470001,111.389999,111.57,107.71814,27194000,112.34300003333338,111.32866099823785,110.83469750327642,-0.49396349496143444,-0.8897673390334286,0.3958038440719942
229,2016-11-29,110.779999,112.029999,110.07,111.459999,107.611946,28528800,112.13999990000006,111.33838973930892,110.93089773354158,-0.40749200576733813,-0.7933122723802105,0.3858202666128724
230,2016-11-30,111.599998,112.199997,110.269997,110.519997,106.704384,36162300,111.90833310000006,111.27776805376291,110.86768223607363,-0.41008581768927854,-0.7166669814420242,0.3065811637527457
231,2016-12-01,110.370003,110.940002,109.029999,109.489998,105.709946,37086900,111.65399960000006,111.1453406400414,110.65573081513924,-0.48960982490216054,-0.6712555501340516,0.18164572523189104
232,2016-12-02,109.169998,110.089996,108.849998,109.900002,106.105789,26528000,111.41533306666672,111.05309333186777,110.53946484357935,-0.5136284882884183,-0.6397301377649249,0.1261016494765066
233,2016-12-05,110.0,110.029999,108.25,109.110001,105.343063,34324500,111.16566650000004,110.90916056437152,110.31954732918253,-0.5896132351889918,-0.6297067572497383,0.04009352206074657
234,2016-12-06,109.5,110.360001,109.190002,109.949997,106.15406000000002,26195500,110.90899966666672,110.83811141046205,110.26269343238522,-0.5754179780768283,-0.6188490014151564,0.043431023338328156
235,2016-12-07,109.260002,111.190002,109.160004,111.029999,107.19677,29998700,110.66833296666671,110.85232530616733,110.3807404427875,-0.47158486337983163,-0.5893961738080915,0.11781131042825987
236,2016-12-08,110.860001,112.43,110.599998,112.120003,108.249146,27068300,110.55266653333338,110.94622735868758,110.64831929774327,-0.2979080609443088,-0.531098551235335,0.23319049029102623
237,2016-12-09,112.309998,114.699997,112.309998,113.949997,110.015961,34402600,110.5349996666667,111.16872881606837,111.15626971347506,-0.0124591025933114,-0.42737066150693026,0.41491155891361886
238,2016-12-12,113.290001,115.0,112.489998,113.300003,109.388397,26374400,110.52099973333337,111.326600979463,111.48607483447887,0.1594738550158752,-0.31000175820236914,0.4694756132182443
239,2016-12-13,113.839996,115.919998,113.75,115.190002,111.21315,43733800,110.5759997666667,111.6127788355584,112.05590978302058,0.44313094746217985,-0.1593752170694593,0.6025061645316392
240,2016-12-14,115.040001,116.199997,114.980003,115.190002,111.21315,34031800,110.69933323333336,111.87775833155467,112.53807781640204,0.6603194848473635,0.004563723313905289,0.6557557615334582
241,2016-12-15,115.379997,116.730003,115.230003,115.82,111.821404,46524500,110.8403333666667,112.16977623530255,113.04298892157095,0.8732126862684026,0.17829351590480483,0.6949191703635978
242,2016-12-16,116.470001,116.5,115.650002,115.970001,111.966232,44351100,111.04500000000003,112.45127436814658,113.4932984720985,1.042024103951917,0.35103963351422734,0.6909844704376895
243,2016-12-19,115.800003,117.379997,115.75,116.639999,112.613098,27779400,111.30500010000002,112.76155026897185,113.97740624562182,1.2158559766499764,0.5240029021413772,0.6918530745085991
244,2016-12-20,116.739998,117.5,116.68,116.949997,112.912392,21425000,111.5229998666667,113.07180558438996,114.43472790014155,1.3629223157515895,0.6917867848634197,0.6711355308881698
245,2016-12-21,116.800003,117.400002,116.779999,117.059998,113.01858500000002,23783200,111.7229998666667,113.36722724657643,114.83861560781209,1.471388361235654,0.8477071001378668,0.6236812610977872
246,2016-12-22,116.349998,116.510002,115.639999,116.290001,112.275185,26085900,111.90333333333336,113.583729007291,115.06190566814868,1.4781766608576845,0.9738010122818304,0.5043756485758542
247,2016-12-23,115.589996,116.519997,115.589996,116.519997,112.497246,14249500,112.19433320000003,113.80123034120209,115.28622741151042,1.4849970703083386,1.0760402238871323,0.40895684642120633
248,2016-12-27,116.519997,117.800003,116.489998,117.260002,113.211685,18296900,112.48866660000003,114.05743565048039,115.58988504050883,1.5324493900284466,1.1673220571153953,0.36512733291305133
249,2016-12-28,117.519997,118.019997,116.199997,116.760002,112.728951,20905900,112.85700003333336,114.25762575132687,115.76990303427671,1.5122772829498388,1.236313102282284,0.2759641806675548
250,2016-12-29,116.449997,117.110001,116.400002,116.730003,112.699989,15039500,113.1776667666667,114.44076480753131,115.91761072131106,1.476845913779755,1.2844196645817783,0.19242624919797668
251,2016-12-30,116.650002,117.199997,115.43,115.82,111.821404,30586300,113.37200016666671,114.54293037772973,115.90259368726322,1.359663309533488,1.2994683935721203,0.06019491596136772
252,2017-01-03,115.800003,116.330002,114.760002,116.150002,112.140007,28781900,113.57866700000002,114.66197272053651,115.94065650460733,1.2786837840708216,1.2953114716718606,-0.016627687601038943
253,2017-01-04,115.849998,116.510002,115.75,116.019997,112.014503,21118100,113.77733363333336,114.76256711193368,115.95286273466773,1.1902956227340553,1.2743083018842996,-0.08401267915024424
254,2017-01-05,115.919998,116.860001,115.809998,116.610001,112.584129,22193600,113.94000023333335,114.89941406701563,116.05396092933424,1.154546862318611,1.250356013971162,-0.095809151652551
255,2017-01-06,116.779999,118.160004,116.470001,117.910004,113.839249,31751900,114.14366693333335,115.12242072933738,116.33950601712895,1.2170852877915763,1.243701868735245,-0.0266165809436687
256,2017-01-09,117.949997,119.43,117.940002,118.989998,114.88195,33561900,114.40233343333334,115.40890793530819,116.74727401449373,1.3383660791855334,1.2626347108253029,0.07573136836023053
257,2017-01-10,118.769997,119.379997,118.300003,119.110001,114.997818,24462100,114.64633343333335,115.68306297778985,117.11077047380238,1.4277074960125304,1.2956492678627485,0.13205822814978196
258,2017-01-11,118.739998,119.93,118.599998,119.75,115.615723,27588600,114.9190001,115.98431757269165,117.5168057855251,1.5324882128334423,1.3430170568568873,0.18947115597655495
259,2017-01-12,118.900002,119.300003,118.209999,119.25,115.13298799999998,27086200,115.1786668,116.2262199752082,117.78345104929046,1.5572310740822672,1.3858598603019634,0.17137121378030384
260,2017-01-13,119.110001,119.620003,118.809998,119.040001,114.930237,26111900,115.46266693333334,116.43464819966073,117.9767664263227,1.5421182266619695,1.4171115335739648,0.12500669308800472
261,2017-01-17,118.339996,120.239998,118.220001,120.0,115.857086,34439800,115.81300033333333,116.6987483334813,118.28803312996536,1.5892847964840513,1.4515461861559822,0.1377386103280691
262,2017-01-18,120.0,120.5,119.709999,119.989998,115.847435,23713000,116.14933353333335,116.94254460547026,118.54987387920146,1.607329273731196,1.482702803671025,0.12462647006017091
263,2017-01-19,119.400002,120.089996,119.370003,119.779999,115.644691,25597300,116.50500013333334,117.15272641278777,118.73912389778584,1.5863974849980735,1.5034417399364348,0.08295574506163872
264,2017-01-20,120.449997,120.449997,119.730003,120.0,115.857086,32597900,116.84000023333333,117.36363556768903,118.93310483658802,1.5694692688989846,1.516647245728945,0.05282202317003959
265,2017-01-23,120.0,120.809998,119.769997,120.080002,115.934326,22050200,117.14166700000001,117.56484789626714,119.10955055403602,1.5447026577688803,1.5222583281369322,0.02244432963194809
266,2017-01-24,119.550003,120.099998,119.5,119.970001,115.828125,23211000,117.40333360000001,117.74300738564469,119.24192754572279,1.4989201600781001,1.517590694525166,-0.0186705344470659
267,2017-01-25,120.419998,122.099998,120.279999,121.879997,117.672188,32377600,117.66766693333334,118.04945106112002,119.64778438484237,1.5983333237223434,1.5337392203646016,0.06459410335774174
268,2017-01-26,121.669998,122.440002,121.599998,121.940002,117.730118,26337600,117.95566690000001,118.3376400198498,120.00043324871278,1.6627932288629808,1.5595500220642777,0.10324320679870302
269,2017-01-27,122.139999,122.349998,121.599998,121.949997,117.739769,20562900,118.18100006666668,118.6052220186324,120.3003661335262,1.6951441148937931,1.586668840630181,0.10847527426361214
270,2017-01-30,120.93,121.629997,120.660004,121.629997,117.430817,30377500,118.39566656666669,118.82927942485576,120.50492472836832,1.6756453035125674,1.6044641332066585,0.07118117030590887
271,2017-01-31,121.150002,121.389999,120.620003,121.349998,117.160492,49201000,118.57999983333336,119.01599931946222,120.63493600092704,1.6189366814648167,1.6073586428582904,0.011578038606526286
272,2017-02-01,127.029999,130.490005,127.010002,128.75,124.305,111985000,119.00599980000001,119.73703640745056,121.8834073853998,2.146370977949246,1.7151611098764816,0.4312098680727645
273,2017-02-02,127.980003,129.389999,127.779999,128.529999,124.092606,33710400,119.40233313333334,120.38836697031421,122.90595994149214,2.5175929711779332,1.8756474821367721,0.6419454890411611
274,2017-02-03,128.309998,129.190002,128.160004,129.080002,124.623619,24507300,119.80666663333335,121.03219178774219,123.85581256587798,2.8236207781357905,2.065242141336576,0.7583786367992147
275,2017-02-06,129.130005,130.5,128.899994,130.28999299999998,125.79184,26845900,120.24766646666667,121.71795484091055,124.84568647881983,3.127731637909278,2.2777400406511163,0.8499915972581618
276,2017-02-07,130.53999299999998,132.089996,130.449997,131.529999,126.989029,38183800,120.75566640000001,122.44477292716995,125.87404225130908,3.4292693241391277,2.508045897348719,0.9212234267904087
277,2017-02-08,131.350006,132.220001,131.220001,132.03999299999998,127.48141499999998,23004100,121.2729996,123.15552996996482,126.82265005879998,3.667120088835162,2.739860735646008,0.9272593531891542
278,2017-02-09,131.649994,132.449997,131.119995,132.419998,128.402603,28349900,121.7783328,123.84178686140307,127.68378051129228,3.8419936498892184,2.9602873184946503,0.8817063313945681
279,2017-02-10,132.46000700000002,132.940002,132.050003,132.119995,128.11171000000002,20065500,122.29033256666666,124.45498746453059,128.36627504801655,3.911287583485958,3.1504873714929125,0.7608002119930455
280,2017-02-13,133.080002,133.820007,132.75,133.28999299999998,129.246201,23035400,122.84233223333332,125.10943231927516,129.12377011755245,4.014337798277296,3.3232574568497895,0.6910803414275066
281,2017-02-14,133.470001,135.089996,133.25,135.020004,130.923721,33226200,123.48233236666665,125.84354874034518,130.03088302254437,4.187334282199188,3.4960728219196695,0.6912614602795188
282,2017-02-15,135.520004,136.270004,134.619995,135.509995,131.39883400000002,35623100,124.12766546666666,126.55958179686482,130.87382332676833,4.314241529903512,3.6597065635164383,0.6545349663870739
283,2017-02-16,135.669998,135.899994,134.839996,135.350006,131.243729,22584600,124.77199909999999,127.21072433063995,131.56246681495782,4.351742484317867,3.7981137476767244,0.553628736641143
284,2017-02-17,135.100006,135.830002,135.100006,135.720001,131.60249299999998,22198200,125.4089991,127.84104112115074,132.20208745881047,4.3610463376597295,3.910700265673326,0.45034607198640364
285,2017-02-21,136.229996,136.75,135.979996,136.699997,132.55275,24507200,126.03533220000001,128.49726007532064,132.8940735420704,4.396813466749762,4.007922905888614,0.3888905608611486
286,2017-02-22,136.429993,137.119995,136.110001,137.110001,132.95031699999998,20836900,126.6393323,129.13524088471914,133.54267776636726,4.407436881648124,4.087825701040516,0.31961118060760807
287,2017-02-23,137.380005,137.479996,136.300003,136.529999,132.387909,20788200,127.21999890000001,129.6830007452399,134.0022656484646,4.319264903224706,4.134113541477354,0.18515136174735236
288,2017-02-24,135.910004,136.660004,135.279999,136.660004,132.51396200000002,21776600,127.7836657,130.19981580126128,134.41114847177772,4.211332670516441,4.149557367285171,0.06177530323127023
289,2017-02-27,137.139999,137.440002,136.279999,136.929993,132.775772,20257400,128.3729988,130.6983474457134,134.79866301458114,4.100315568867728,4.139709007601683,-0.03939343873395451
290,2017-02-28,137.080002,137.440002,136.699997,136.990005,132.833969,23482900,128.97133226666668,131.16439615352587,135.13579255079944,3.9713963972735655,4.106046485536059,-0.13465008826249392
291,2017-03-01,137.889999,140.149994,137.600006,139.78999299999998,135.548996,36414600,129.63099870000002,131.80332925337578,135.851823389138,4.048494135762212,4.09453601558129,-0.04604187981907781
292,2017-03-02,140.0,140.279999,138.759995,138.96000700000002,134.744186,26211000,130.26333233333335,132.33345353098886,136.33000548311676,3.996551952127902,4.074939202890612,-0.07838725076271036
293,2017-03-03,138.779999,139.830002,138.589996,139.779999,135.539307,21108100,130.929999,132.88504949173858,136.8607737164834,3.9757242247448232,4.055096207261455,-0.07937198251663169
294,2017-03-06,139.369995,139.770004,138.600006,139.339996,135.11265600000002,21750000,131.57466553333336,133.3631936776017,137.2421925293321,3.878998851730387,4.019876736155242,-0.14087788442485483
295,2017-03-07,139.059998,139.979996,138.78999299999998,139.520004,135.287201,17446300,132.2226656,133.81925370154136,137.592625063281,3.7733713617396347,3.9705756612721204,-0.19720429953248564
296,2017-03-08,138.949997,139.800003,138.820007,139.0,134.782974,18707200,132.8569989,134.2030126866578,137.8091442843147,3.606131597656912,3.897686848549079,-0.2915552508921673
297,2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,134.472672,22155900,133.4169987666667,134.5346408580528,137.94312100980474,3.408480151751945,3.799845509189653,-0.39136535743770784
298,2017-03-10,139.25,139.360001,138.639999,139.139999,134.918732,19612800,133.99033200000002,134.87577849823165,138.12725608521941,3.251477586987761,3.690171924749275,-0.4386943377615138
299,2017-03-13,138.850006,139.429993,138.820007,139.199997,134.976898,17421700,134.565332,135.1960909798742,138.29229314903182,3.096202169157607,3.5713779736309417,-0.47517580447333474
300,2017-03-14,139.300003,139.649994,138.839996,138.990005,134.77328500000002,15309100,135.14399893333336,135.4771216480561,138.39963343379617,2.922511785740056,3.441604736052765,-0.5190929503127086
301,2017-03-15,139.410004,140.75,139.029999,140.46000700000002,136.198685,25691800,135.78099923333335,135.84622426674835,138.7166139824429,2.8703897156945573,3.3273617319811235,-0.45697201628656625
302,2017-03-16,140.720001,141.020004,140.259995,140.690002,136.42169199999998,19232000,136.17899930000002,136.20502261738633,139.02021213899016,2.815189521603827,3.2249272899056645,-0.4097377683018375
303,2017-03-17,141.0,141.0,139.889999,139.990005,135.74295,43885000,136.56099949999998,136.4853916827845,139.169411040684,2.6840193578995013,3.1167457035044324,-0.43272634560493106
304,2017-03-20,140.399994,141.5,140.229996,141.46000700000005,137.168365,21542000,136.9736663333333,136.85388170630551,139.52181041904032,2.667928712734806,3.0269823053505074,-0.35905359261570124
305,2017-03-21,142.110001,142.800003,139.729996,139.839996,135.597504,39529900,137.29199976666663,137.07507535770338,139.57076204688028,2.4956866891768925,2.920723182115785,-0.42503649293889234
306,2017-03-22,139.850006,141.600006,139.759995,141.419998,137.12956200000002,25860200,137.62166639999995,137.39692147937265,139.85525988582177,2.4583384064491156,2.828246226982451,-0.3699078205333355
307,2017-03-23,141.259995,141.580002,140.610001,140.919998,136.644714,20346300,137.9176665666666,137.6578901105435,140.01906574954148,2.3611756389979917,2.7348321093855597,-0.373656470387568
308,2017-03-24,141.5,141.740005,140.350006,140.639999,136.37323,22395600,138.19166659999993,137.87878706532842,140.1145939419197,2.2358068765912833,2.6350270628267047,-0.39922018623542144
309,2017-03-27,139.389999,141.220001,138.619995,140.880005,136.60595700000002,23575100,138.48366693333327,138.1010995049434,140.23234948931668,2.1312499843732837,2.5342716471360207,-0.403021662762737
310,2017-03-28,140.910004,144.03999299999995,140.619995,143.800003,139.437347,33374800,138.83400059999994,138.52324050459424,140.78121926019102,2.257978755596781,2.479013068828173,-0.2210343132313919
311,2017-03-29,143.679993,144.490005,143.190002,144.119995,139.74765,29190000,139.13733363333327,138.9378149116768,141.29487706631548,2.357062154638669,2.4546228859902723,-0.09756073135160337
312,2017-03-30,144.190002,144.5,143.5,143.929993,139.563416,21207300,139.41800023333326,139.307605881195,141.70027951765155,2.39267363645655,2.442233036083528,-0.049559399626978085
