Date,Open,High,Low,Close,Volume,MACD,RSI SMA,RSI EWMA,Daily Change,5 Day Change
2013-01-30,65.285713,66.085716,64.928574,65.261429,104288800,-3.006466401,-180.7147072,-115.8096147,-0.003142202,-0.111242966
2013-01-31,65.28286,65.611427,64.997147,65.07,79833600,-3.034047918,-64.03156697,-107.0448132,-0.002933264,0.011076626
2013-02-01,65.587143,65.639999,64.050003,64.802856,134871100,-3.042391957,-66.0414612,-94.80645293,-0.004105486,0.031235773
2013-02-04,64.844284,65.134285,63.142857,63.188572,119279300,-3.143032968,-56.17190384,-51.40264858,-0.024910692,-0.016695194
2013-02-05,63.435715,65.677139,63.174286,65.405716,143336900,-3.009198535,-91.94541998,-554.0579228,0.035087737,-0.000938242
2013-02-06,65.209999,66.64286,64.654289,65.335716,148426600,-2.875633683,-59.84820893,-491.1371726,-0.001070243,0.001138299
2013-02-07,66.178574,67.14286,64.874283,66.888573,176145200,-2.614343469,252.7082882,384.3250151,0.023767353,0.027947948
2013-02-08,67.714287,68.401428,66.89286,67.854286,158289600,-2.302798892,146.8375358,233.7570478,0.014437638,0.047087894
2013-02-11,68.071426,69.277145,67.60714,68.561432,129372600,-1.97605803,154.6178224,190.747601,0.010421538,0.085028983
2013-02-12,68.501427,68.91143,66.82,66.842857,152263300,-1.8346396,395.6380564,4249.9234,-0.025066206,0.021972713
2013-02-13,66.744286,67.662857,66.174286,66.715714,118801900,-1.713076572,374.2636416,-4598.4292,-0.001902118,0.021121648
2013-02-14,66.360001,67.377144,66.288574,66.655716,88818800,-1.603098809,343.2430523,-2089.42182,-0.000899308,-0.003481267
2013-02-15,66.978569,67.165718,65.702858,65.737144,97936300,-1.571941361,582.5676879,-186.3917208,-0.013780844,-0.031201301
2013-02-19,65.871429,66.104286,64.835716,65.71286,108945900,-1.531553579,215.6196123,-181.0631969,-0.000369411,-0.041547732
2013-02-20,65.384285,65.384285,64.114288,64.121429,119075600,-1.609408888,-251.1678464,-55.03770723,-0.024217954,-0.040713819
2013-02-21,63.714287,64.167145,63.259998,63.722858,111795600,-1.683860633,-200,-45.37107241,-0.006215878,-0.044859836
2013-02-22,64.178574,64.514282,63.799999,64.401428,82663700,-1.668871538,-94.54330166,-129.1011163,0.010648769,-0.033819875
2013-02-25,64.835716,65.017143,63.224285,63.257141,93144800,-1.729391619,-30.14296917,-59.02796712,-0.017768038,-0.037726053
2013-02-26,63.402859,64.505714,62.522858,64.138573,125374900,-1.686785806,-35.27134824,-225.2142939,0.013934111,-0.023957061
2013-02-27,64.061432,64.634285,62.950001,63.509998,146837600,-1.684325289,-46.8067206,-117.8616474,-0.009800265,-0.009535517
2013-02-28,63.435715,63.98143,63.057144,63.057144,80628800,-1.699328048,-42.63966522,-83.017054,-0.007130436,-0.01044702
2013-03-01,62.57143,62.597141,61.425713,61.495716,138112100,-1.816275144,-30.2325969,-36.96412508,-0.024762111,-0.045118751
2013-03-04,61.114285,61.171429,59.857143,60.007141,145688900,-2.005948793,-27.22515154,-22.45173832,-0.024206158,-0.051377599
2013-03-05,60.21143,62.169998,60.107143,61.591427,159608400,-2.005311899,-76.29113466,-150.2623843,0.026401624,-0.039713169
2013-03-06,62.072857,62.17857,60.632858,60.808571,115062500,-2.044410402,-94.91164427,-92.1641796,-0.01271047,-0.04253546
2013-03-07,60.642857,61.715714,60.151428,61.511429,117118400,-1.995676564,-173.9665167,-233.7782204,0.011558535,-0.024512924
2013-03-08,61.400002,62.204285,61.23,61.674286,97870500,-1.921760587,-122.1583988,-321.8100725,0.002647589,0.00290378
2013-03-11,61.392857,62.715714,60.734287,62.552856,118559000,-1.771863448,-597.7697949,670.7775911,0.014245321,0.042423534
2013-03-12,62.228573,62.697144,61.081429,61.204285,116477900,-1.741808807,-113.4370927,-196.4391835,-0.021558904,-0.006285648
2013-03-13,61.207142,62.07143,60.765713,61.192856,101387300,-1.699323765,-143.6498497,-193.8433041,-0.000186735,0.006319586
2013-03-14,61.832859,62.091427,61.492859,61.785713,75968900,-1.599378815,-308.4263322,-1711.78207,0.009688337,0.004459074
2013-03-15,62.561428,63.46143,62.464287,63.380001,160990200,-1.375668158,292.7219608,213.3870433,0.025803506,0.027656826
2013-03-18,63.064285,65.351425,63.028572,65.102859,151549300,-1.04728318,142.0520916,147.1768567,0.027182991,0.040765573
2013-03-19,65.64286,65.852859,64.071426,64.927139,131693800,-0.792084201,169.5076793,158.7312086,-0.002699113,0.060826689
2013-03-20,65.345711,65.375717,64.227142,64.582855,77165200,-0.610579631,149.810878,195.4811629,-0.005302621,0.055398607
2013-03-21,64.317146,65.425713,64.300003,64.675713,95813900,-0.454009548,159.4132511,188.7106307,0.001437812,0.046774567
2013-03-22,64.940002,66.014282,64.730003,65.987144,98776300,-0.221551203,143.590677,139.8878742,0.020277024,0.041135105
2013-03-25,66.384285,67.135712,65.968575,66.225716,125283900,-0.017869534,151.1863779,135.5390073,0.003615432,0.01724743
2013-03-26,66.491432,66.548569,65.790001,65.877144,73573500,0.114107449,118.8322609,168.3080094,-0.005263393,0.014631863
2013-03-27,65.208572,65.257141,64.389999,64.582855,82809300,0.112959724,163.8013463,-1731.471406,-0.019647011,0
2013-03-28,64.260002,64.545715,63.08857,63.237144,110709900,0.003423054,341.732194,-112.8438312,-0.02083697,-0.022242801
2013-04-01,63.128571,63.385715,61.105713,61.272858,97433000,-0.239130464,-159.7290265,-42.29902393,-0.031062219,-0.071442492
2013-04-02,61.085712,62.591427,60.914288,61.398571,132379800,-0.41641175,-47.74396591,-49.61527869,0.002051691,-0.072889284
2013-04-03,61.624287,62.468571,61.472858,61.712856,90804000,-0.525490743,-64.8001125,-77.50095876,0.005118767,-0.063212941
2013-04-04,61.965714,62.142857,60.75,61.102856,89611900,-0.653623963,-59.85228731,-53.74017629,-0.009884488,-0.053884255
2013-04-05,60.642857,60.707142,59.954285,60.457142,95923800,-0.79807448,-47.17239558,-38.47774256,-0.010567657,-0.043961536
2013-04-08,60.692856,61.07143,60.355713,60.887142,75207300,-0.867851102,-21.73665814,-80.11137139,0.007112476,-0.006295055
2013-04-09,60.908573,61.214287,60.392857,60.997143,76653500,-0.903854347,-18.74314464,-98.79912564,0.001806638,-0.006538067
2013-04-10,61.157143,62.437141,60.85857,62.241428,93982000,-0.82250248,-61.17870593,557.5742171,0.02039907,0.008565022
2013-04-11,61.959999,62.57,61.599998,62.047142,82091100,-0.764890613,-87.71828673,1507.357658,-0.00312149,0.01545404
2013-04-12,62.021427,62.021427,61.298573,61.400002,59653300,-0.762660112,-121.073058,-253.9897572,-0.010429812,0.015595511
2013-04-15,61,61.127144,59.935715,59.978573,79380000,-0.865611632,-171.854267,-61.39560451,-0.023150309,-0.014922182
2013-04-16,60.224285,60.944286,60.081429,60.89143,76442800,-0.863586634,-593.8048787,-298.6933885,0.015219719,-0.001733081
2013-04-17,60.03857,60.085712,56.872856,57.542858,236264000,-1.119281207,-64.67971927,-39.34381674,-0.054992501,-0.075489431
2013-04-18,57.855713,57.970001,55.677143,56.007141,166574800,-1.42936371,-52.92962813,-26.46385127,-0.026688229,-0.097345354
2013-04-19,55.424286,57.085712,55.014286,55.790001,152318600,-1.673338507,-57.79004748,-25.0468503,-0.003877006,-0.091368091
2013-04-22,56.091427,57.457142,55.895714,56.952858,107480100,-1.752653945,-87.18231831,-92.51967075,0.020843466,-0.050446599
2013-04-23,57.712856,58.34,56.972858,58.01857,166059600,-1.709808344,-147.2420182,-386.6444298,0.018712178,-0.047180038
2013-04-24,56.220001,59.32143,56.07143,57.922855,242412800,-1.664390242,-72.74222295,-331.114733,-0.00164973,0.006603721
2013-04-25,58.747143,59.134285,58.142857,58.34,96209400,-1.576562325,-95.9923035,-1734.659004,0.007201734,0.041652885
2013-04-26,58.544285,59.824287,58.32143,59.599998,191024400,-1.389272095,-267.6976829,266.500468,0.021597497,0.068291754
2013-04-29,60.064285,61.945713,60,61.445713,160081600,-1.079466051,454.2364055,156.3861541,0.030968374,0.078887261
2013-04-30,62.157143,63.607143,61.724285,63.254284,172884600,-0.68016544,319.9519733,131.4647118,0.02943364,0.090242038
2013-05-01,63.494286,63.561428,62.055714,62.755714,126727300,-0.399343874,145.026028,154.4673812,-0.007881996,0.083436132
2013-05-02,63.111427,64.084282,62.947144,63.645714,105457100,-0.103778899,110.6227302,139.4190275,0.014181976,0.090944703
2013-05-03,64.472855,64.747147,64.164284,64.28286,90325200,0.179798228,106.9974669,131.7449487,0.010010823,0.078571513
2013-05-06,65.101425,66.028572,64.901428,65.815712,124160400,0.52220385,106.7053457,120.1883063,0.023845423,0.071119673
2013-05-07,66.424286,66.535713,64.814285,65.522858,120938300,0.761157748,111.8217611,131.3544425,-0.004449606,0.035864353
2013-05-08,65.577141,66.48143,65.115715,66.262856,118149500,0.998729359,109.4894953,124.3638225,0.011293738,0.05588562
2013-05-09,65.687141,66.14286,65.082855,65.252853,99621900,1.092909391,126.059096,198.0088711,-0.01524237,0.025251331
2013-05-10,65.424286,65.672859,64.354286,64.709999,83713000,1.110937765,145.8763315,324.0784006,-0.008319238,0.006644679
2013-05-13,64.501427,65.414284,64.5,64.96286,79237200,1.132573548,166.652915,264.4645908,0.003907603,-0.012958182
2013-05-14,64.835716,65.028572,63.164288,63.408573,111779500,1.012629133,2626.795818,-264.8102966,-0.023925779,-0.0322679
2013-05-15,62.737144,63,60.337143,61.264286,185403400,0.736061421,-271.7433896,-60.53431974,-0.033816989,-0.075435475
2013-05-16,60.462856,62.549999,59.842857,62.082859,150801000,0.576288423,-254.75364,-150.8038901,0.013361341,-0.048580159
2013-05-17,62.721428,62.869999,61.572857,61.894287,106976100,0.429499978,-140.0117978,-130.1915931,-0.003037425,-0.043512781
2013-05-20,61.701427,63.685715,61.442856,63.275715,112894600,0.419799583,-125.7032981,1128.499552,0.022319152,-0.025970916
2013-05-21,62.592857,63.639999,62.028572,62.808571,114005500,0.37015047,-117.6316285,-895.6568495,-0.007382674,-0.009462474
2013-05-22,63.435715,64.050003,62.602856,63.049999,110759600,0.346292567,-83.85963023,7586.170691,0.00384387,0.0291477
2013-05-23,62.278572,63.737144,62.255714,63.162857,88255300,0.332657041,-134.3135585,1375.946921,0.001789976,0.017396074
2013-05-24,62.978573,63.665714,62.908573,63.592857,69041700,0.352484968,-289.7705037,362.3741908,0.006807798,0.027443082
2013-05-28,64.271431,64.444283,62.978573,63.062859,96536300,0.321723703,-157.0676542,-1842.449848,-0.008334238,-0.003363945
2013-05-29,62.857143,63.92857,62.771427,63.564285,82644100,0.333956424,2238.564144,421.8335461,0.007951209,0.01203202
2013-05-30,63.664288,64.928574,63.501427,64.511429,88379900,0.415290341,136.5156077,187.1902386,0.014900569,0.023178906
2013-05-31,64.64286,65.300003,64.214287,64.247147,96075700,0.453198516,166.9964441,249.1366647,-0.004096669,0.017166576
2013-06-03,64.389999,64.622856,63.21143,64.388573,93088100,0.489015845,150.5725486,222.6005505,0.002201281,0.012512663
2013-06-04,64.745712,64.918571,63.912857,64.187141,73182200,0.495436375,260.5018948,322.4896387,-0.003128381,0.017827958
2013-06-05,63.664288,64.388573,63.387142,63.587143,72647400,0.446957617,304.9534276,-508.9266711,-0.009347636,0.000359604
2013-06-06,63.638573,63.857143,62.007141,62.637142,104233500,0.328098595,-516.6084141,-84.97466892,-0.014940143,-0.029053565
2013-06-07,62.357143,63.32,61.824287,63.115715,101133900,0.269413178,-5300.091214,-279.7496473,0.007640403,-0.017610619
2013-06-10,63.532856,64.154289,62.400002,62.69857,112538300,0.187087815,-231.3093,-131.8463201,-0.00660921,-0.02624694
2013-06-11,62.248573,63.251427,61.902859,62.514286,71528100,0.105755114,-377.0818104,-102.5666945,-0.002939206,-0.026062152
2013-06-12,62.785713,63.035713,61.642857,61.741428,66306800,-0.020824764,-85.97180141,-47.96628838,-0.012362902,-0.029026544
2013-06-13,61.785713,62.44857,61.25,62.279999,71458100,-0.076796786,-51.92051734,-170.7037923,0.008723008,-0.005701777
2013-06-14,62.200001,62.327145,61.214287,61.435715,67966500,-0.187124623,-41.20924853,-65.92620874,-0.013556262,-0.026617777
2013-06-17,61.634285,62.242859,61.48,61.714287,64853600,-0.249209069,-48.45091363,-120.5081426,0.004534366,-0.015698652
2013-06-18,61.651428,62.128571,61.458572,61.681427,48756400,-0.29763205,-51.71045059,-115.0517282,-0.000532454,-0.013322699
2013-06-19,61.628571,61.665714,60.42857,60.42857,77735000,-0.432121474,-41.02219578,-36.9945513,-0.020311738,-0.02126381
2013-06-20,59.900002,60.854286,59.310001,59.548573,89327700,-0.60276541,-41.95198488,-23.3782024,-0.014562598,-0.043857194
2013-06-21,59.784286,60,58.299999,59.07143,120279600,-0.767654369,-20.2048817,-18.79403491,-0.008012669,-0.038483885
2013-06-24,58.200001,58.380001,56.864285,57.505714,120186500,-1.0129931,-15.73590718,-10.52040137,-0.02650547,-0.068194468
2013-06-25,57.957142,58.255714,56.975716,57.51857,78540700,-1.192640423,-16.61421506,-11.01084003,0.00022356,-0.067489635
2013-06-26,57.700001,57.827145,56.522858,56.867142,91931000,-1.371764173,-17.02811448,-8.637152455,-0.011325525,-0.058936162
2013-06-27,57.035713,57.341427,56.220001,56.254284,84311500,-1.54535961,-4.836405306,-6.921444207,-0.010777014,-0.05532104
2013-06-28,55.908573,57.181427,55.552856,56.647144,144629100,-1.632417237,-14.29002515,-26.62907495,0.006983646,-0.041039907
2013-07-01,57.527142,58.895714,57.317142,58.459999,97763400,-1.53740652,-68.17377565,3301.814442,0.032002584,0.016594612
2013-07-02,58.565716,60.232857,58.495716,59.784286,117466300,-1.339806493,-186.7472159,230.8569591,0.022652874,0.039391035
2013-07-03,60.122856,60.425713,59.635715,60.114285,60232200,-1.143398501,-1232.275482,201.2732262,0.005519828,0.057100513
2013-07-05,60.055714,60.470001,59.335712,59.631428,68506200,-1.01500592,4674.258645,337.8813115,-0.008032317,0.060033543
2013-07-08,60.015713,60.142857,58.664288,59.292858,74534600,-0.929854856,1749.036707,807.6749395,-0.005677711,0.046705161
2013-07-09,59.085712,60.5,58.625713,60.335712,88146100,-0.769353791,173.7001581,213.5110387,0.017588189,0.032085409
2013-07-10,59.942856,60.685715,59.75,60.104286,70351400,-0.653298862,189.6130511,276.4703224,-0.003835639,0.005352577
2013-07-11,60.421429,61.17857,60.167141,61.041428,81573100,-0.480169868,139.9040938,171.7525678,0.015591933,0.015423006
2013-07-12,61.092857,61.398571,60.487144,60.93,69890800,-0.347944315,124.9005928,187.9615918,-0.001825449,0.021776638
2013-07-15,60.715714,61.637142,60.685715,61.062859,60479300,-0.229785181,126.3667605,177.3267679,0.002180519,0.029851842
2013-07-16,60.931427,61.529999,60.595715,61.457142,54134500,-0.103138951,138.8463614,153.7538234,0.006457002,0.018586505
2013-07-17,61.385715,61.745716,61.174286,61.472858,49747600,-0.001485626,168.9506281,152.9671853,0.000255723,0.022769957
2013-07-18,61.91143,62.124287,61.515713,61.68,54719700,0.094698371,174.3609788,142.8625625,0.00336965,0.010461289
2013-07-19,61.871429,61.997143,60.621429,60.707142,67180400,0.091370113,253.7845561,-1502.597833,-0.015772665,-0.003657607
2013-07-22,61.351429,61.392857,60.781429,60.901428,51949100,0.103219847,181.7938915,984.7649372,0.003200381,-0.002643686
2013-07-23,60.857143,60.994286,59.815716,59.855713,92348900,0.027908672,-391.9649833,-106.9204866,-0.017170615,-0.026057655
2013-07-24,62.704285,63.512856,62.18,62.93,147984200,0.213828411,175.3792139,169.3589224,0.05136163,0.023703827
2013-07-25,62.957142,63.057144,62.258572,62.642857,57373400,0.334149238,250.9366947,199.8152602,-0.004562895,0.015610522
2013-07-26,62.185715,63.005714,62.048573,62.998573,50038100,0.452985929,211.4640866,178.4534912,0.005678477,0.037745658
2013-07-29,62.971428,64.284286,62.885715,63.970001,62014400,0.618422198,179.3121217,145.763408,0.015419841,0.050385896
2013-07-30,64.279999,65.307144,64.175713,64.760002,77355600,0.804009984,169.8096801,132.3607807,0.012349554,0.081935186
2013-07-31,64.998573,65.334282,64.204285,64.647141,80739400,0.931247857,176.1928599,139.4941379,-0.001742758,0.027286525
2013-08-01,65.10714,65.257141,64.751427,65.239998,51562700,1.067616574,167.9375943,129.3415991,0.009170661,0.041459492
2013-08-02,65.43,66.121429,65.237144,66.077141,68695900,1.229072229,126.9221465,120.324573,0.012831745,0.048867266
2013-08-05,66.384285,67.238571,66.021431,67.064285,79713900,1.420308833,123.4585842,114.0858705,0.014939266,0.048370861
2013-08-06,66.860001,67.412857,66.024284,66.464287,83714400,1.506089138,115.1318878,147.7854007,-0.00894661,0.026316939
2013-08-07,66.257141,66.714287,65.96714,66.425713,74714500,1.553055392,129.7099905,151.2971026,-0.000580372,0.027511998
2013-08-08,66.265717,66.300003,65.421425,65.858574,63944300,1.52691182,141.0039814,264.0452816,-0.008537944,0.009481545
2013-08-09,65.519997,65.779999,64.807144,64.921425,66716300,1.414269936,217.3112127,-522.8198462,-0.014229719,-0.017490406
2013-08-12,65.265717,66.949997,65.232857,66.765717,91108500,1.457023719,180.6849122,200.9773035,0.028408064,-0.004451967
2013-08-13,67.277145,70.665718,66.864288,69.938568,220485300,1.727020937,143.558796,129.3234447,0.047522159,0.0522729
2013-08-14,71.125717,72.035713,70.485718,71.214287,189093100,2.020642827,132.630004,121.7417559,0.018240565,0.072089162
2013-08-15,70.917145,71.771431,69.868568,71.129997,122573500,2.220937209,137.8124003,124.3378811,-0.001183611,0.08004156
2013-08-16,71.449997,71.848572,71.265717,71.761429,90576500,2.402923826,139.1808086,120.3622005,0.008877155,0.105358193
2013-08-19,72.048569,73.391426,72,72.534286,127629600,2.579774596,140.7157147,116.363435,0.010769811,0.086400166
2013-08-20,72.815712,72.938568,71.545715,71.581429,89672100,2.612922366,150.4189448,165.2710958,-0.013136643,0.023490058
2013-08-21,71.941429,72.449997,71.599998,71.765717,83969900,2.623816985,147.5923801,159.3722954,0.002574523,0.00774325
2013-08-22,72.139999,72.227142,71.171425,71.851425,61051900,2.609288713,132.9441863,156.4713126,0.001194275,0.010142388
2013-08-23,71.895714,71.907143,71.335716,71.574287,55682900,2.546062804,119.7551821,193.9170309,-0.003857098,-0.002607835
2013-08-26,71.535713,72.885712,71.5,71.852859,82741400,2.489734144,125.8354298,172.5784061,0.003892068,-0.00939455
2013-08-27,71.14286,71.78714,69.471428,69.798569,106047200,2.253353977,-2306.142187,-164.698814,-0.028590233,-0.024906739
2013-08-28,69.428574,70.828575,69.428574,70.128571,76902000,2.06880154,-210.262997,-329.5051641,0.004727919,-0.022812369
2013-08-29,70.235718,70.928574,70.16143,70.242859,59914400,1.90975008,-270.2112862,-483.2069307,0.001629692,-0.022387392
2013-08-30,70.285713,70.421425,69.5,69.602859,68074300,1.712319448,-81.80021959,-140.0888609,-0.009111246,-0.027543802
2013-09-03,70.442856,71.514282,69.621429,69.797142,82982200,1.553622075,-43.37152156,-225.9687313,0.002791308,-0.028610093
2013-09-04,71.365715,71.748573,70.897141,71.241432,86258200,1.52679545,-773.9571232,244.8722032,0.020692681,0.020671813
2013-09-05,71.464287,71.525711,70.519997,70.752853,59091900,1.449403097,-241.6062769,607.9437941,-0.006858074,0.008901964
2013-09-06,71.205711,71.339996,69.992859,71.174286,89881400,1.405869235,-410.9744085,298.1728015,0.00595641,0.013260095
2013-09-09,72.14286,72.559998,71.925713,72.309998,85171800,1.446338315,532.624903,165.8666016,0.015956774,0.038894078
2013-09-10,72.314285,72.492859,69.928574,70.662857,185798900,1.330166508,-305.8825111,-904.1653596,-0.022778883,0.012403302
2013-09-11,66.715714,67.669998,66.401428,66.815712,224674100,0.91709536,-122.0309254,-46.56800937,-0.054443666,-0.062122839
2013-09-12,66.928574,67.914284,66.572861,67.527145,101012800,0.63976538,-154.5859463,-86.56313013,0.01064769,-0.045591207
2013-09-13,67.048569,67.404289,66.385712,66.414284,74708900,0.326418046,-102.0523563,-56.88562228,-0.016480202,-0.066878114
2013-09-16,65.85714,65.944283,63.888573,64.302856,135926700,-0.091234868,-73.71978846,-31.6907383,-0.031791775,-0.110733539
2013-09-17,63.994286,65.672859,63.92857,65.045715,99845200,-0.358156692,-93.77660648,-62.67233874,0.011552504,-0.079492144
2013-09-18,66.168571,66.621429,65.808571,66.382858,114215500,-0.456535241,-89.50321638,-237.1946311,0.020556973,-0.006478327
2013-09-19,67.242859,67.975716,67.035713,67.471428,101135300,-0.441572278,-165.694782,5095.840505,0.01639836,-0.000825105
2013-09-20,68.285713,68.364288,66.571426,66.772858,174825700,-0.480543377,-113.9565841,-446.8067224,-0.010353568,0.005399049
2013-09-23,70.871429,70.987144,68.942856,70.091431,190526700,-0.240870543,-324.469714,202.8743721,0.04969943,0.090020496
2013-09-24,70.697144,70.781425,69.688568,69.871429,91086100,-0.067897734,-909.5682741,224.4856472,-0.003138786,0.074189576
2013-09-25,69.885712,69.94857,68.775711,68.790001,79239300,-0.017871725,364.6162239,623.5569137,-0.015477399,0.036261515
2013-09-26,69.428574,69.794289,69.128571,69.459999,59305400,0.074973242,370.2888578,323.1573942,0.009739759,0.029472787
2013-09-27,69.111427,69.238571,68.674286,68.964287,57010100,0.107316652,280.6719443,671.6348032,-0.007136654,0.032819158
2013-09-30,68.178574,68.808571,67.772858,68.10714,65039100,0.06305755,188.1337723,-525.1416219,-0.012428853,-0.028310037
2013-10-01,68.349998,69.877144,68.339996,69.708572,88470900,0.155412573,171.9056793,303.6983342,0.023513423,-0.00233081
2013-10-02,69.375717,70.257141,69.10714,69.937141,72296000,0.244232837,194.3329217,265.4352969,0.003278922,0.01667597
2013-10-03,70.072861,70.335716,68.677139,69.058571,80688300,0.240952727,366.6066637,2258.49521,-0.012562281,-0.005779269
2013-10-04,69.122856,69.228569,68.371429,69.004288,64717100,0.231306672,260.7553004,5216.180149,-0.000786043,0.000580025
2013-10-07,69.508568,70.378571,69.335716,69.678574,78073100,0.274902445,-768.8582245,345.0026285,0.009771654,0.02307297
2013-10-08,69.991432,70.091431,68.648575,68.705711,72729300,0.228318581,-272.3029927,-508.1180438,-0.013962154,-0.01438648
2013-10-09,69.234283,69.684288,68.325714,69.512856,75431300,0.253606966,550.7923442,503.3994264,0.011747859,-0.006066662
2013-10-10,70.188568,70.339996,69.577141,69.94857,69650700,0.305287507,766.9603804,292.3283017,0.006268107,0.012887597
2013-10-11,69.57,70.548569,69.308571,70.401428,66934700,0.378424324,292.2471769,215.5355861,0.006474157,0.020247148
2013-10-14,69.975716,71.082855,69.907143,70.862854,65474500,0.468221633,169.155072,177.1656521,0.006554214,0.016996329
2013-10-15,71.072861,71.714287,70.788574,71.239998,80018400,0.563325352,224.4406194,157.9423928,0.005322168,0.036886119
2013-10-16,71.541428,71.790001,71.318573,71.587143,62775300,0.65910963,215.4977994,145.258398,0.004872895,0.029840336
2013-10-17,71.425713,72.111427,71.382858,72.071426,63398300,0.765275333,134.0921153,132.957179,0.006764944,0.030348812
2013-10-18,72.284286,72.751427,72.244286,72.69857,72635500,0.889761085,126.3342918,123.0438067,0.008701701,0.032629196
2013-10-21,73.110001,74.900002,73.074287,74.480003,99526700,1.119261545,120.261947,111.2722434,0.024504375,0.05104436
2013-10-22,75.201431,75.492859,72.575714,74.267143,133515900,1.269334195,103.8274315,120.2426739,-0.002857948,0.042492211
2013-10-23,74.14286,75.095711,74.14286,74.994286,78430800,1.430452845,103.8832932,115.1450034,0.009790911,0.047594342
2013-10-24,75,76.067146,74.635712,75.987144,96191200,1.619586296,103.5250044,110.6635188,0.013239115,0.054331074
2013-10-25,75.902855,76.175713,75.015717,75.137146,84448000,1.681504843,122.4434394,160.294373,-0.011186076,0.033543658
2013-10-28,75.577141,75.85714,74.744286,75.697144,137610200,1.755526282,121.9858138,144.2972255,0.007453011,0.01634185
2013-10-29,76.610001,77.035713,73.505714,73.811432,158951800,1.643087121,214.666369,-1569.211857,-0.02491127,-0.006136105
2013-10-30,74.230003,75.360001,73.860001,74.985718,88540900,1.629944358,186.7590093,307.6624993,0.01590927,-0.000114249
2013-10-31,75,75.355713,74.46714,74.671425,68924100,1.576000651,225.494779,486.6687528,-0.004191371,-0.017315021
2013-11-01,74.860001,74.971428,73.691429,74.290001,68722500,1.485349955,328.9943453,3552.652719,-0.005108032,-0.01127465
2013-11-04,74.442856,75.260002,74.115715,75.25,61156900,1.473981383,573.2858699,269.4154124,0.012922318,-0.005907013
2013-11-05,74.940002,75.555717,74.714287,75.064285,66303300,1.433462001,553.7638213,347.5615411,-0.002467973,0.016973699
2013-11-06,74.878571,74.980003,74.028572,74.417145,55843900,1.333756593,-638.8631201,-1476.849184,-0.008621144,-0.007582417
2013-11-07,74.225716,74.741432,73.197144,73.21286,65655100,1.144371997,-97.11633704,-114.138352,-0.016182897,-0.019533108
2013-11-08,73.511429,74.447144,73.227142,74.365715,69829200,1.074918116,-498.7015041,2790.157534,0.015746619,0.001019168
2013-11-11,74.284286,74.524284,73.487144,74.150002,56863100,0.991045029,-212.465307,-1327.578869,-0.002900705,-0.014617914
2013-11-12,73.952858,74.845711,73.85714,74.28714,51069200,0.924978319,719.8277094,9829.236492,0.001849467,-0.010353059
2013-11-13,74,74.60714,73.851425,74.375717,49305200,0.86974156,-383.3713387,1457.021977,0.00119236,-0.0005567
2013-11-14,74.687141,75.611427,74.552856,75.451431,70604800,0.902365255,437.7252226,198.5288116,0.014463242,0.030576199
2013-11-15,75.225716,75.584282,74.927139,74.998573,79480100,0.881516341,481.8540671,379.7246108,-0.00600198,0.008510078
2013-11-18,74.998573,75.312859,74.028572,74.089996,61236000,0.782656875,-211.5754773,-306.7058951,-0.012114591,-0.000809251
2013-11-19,74.147141,74.76857,73.995712,74.221428,52234700,0.706768314,-306.7799164,-497.7521514,0.001773951,-0.000884568
2013-11-20,74.175713,74.345711,73.475716,73.571426,48479200,0.587405113,-305.7417416,-129.6442641,-0.008757606,-0.010813892
2013-11-21,73.942856,74.458572,73.381432,74.44857,65506700,0.557164462,280.232417,1145.058081,0.011922346,-0.013291478
2013-11-22,74.21714,74.594284,74.075714,74.257141,55931400,0.511851502,-2127.585794,-2382.518118,-0.002571292,-0.009885948
2013-11-25,74.431427,75.124283,74.428574,74.82,57327900,0.515417263,428.7869516,346.4990939,0.007579864,0.009852936
2013-11-26,74.874283,76.591431,74.85714,76.199997,100345700,0.622422479,215.1610392,157.4035492,0.018444226,0.026657652
2013-11-27,76.615715,78,76.199997,77.994286,90862100,0.842299507,160.8767167,125.8682339,0.023547101,0.060116546
2013-11-29,78.497147,79.761429,78.258568,79.438568,79531900,1.120182358,155.249318,116.7924754,0.018517792,0.067026109
2013-12-02,79.714287,80.618568,78.688568,78.747147,118136200,1.26997514,165.1295399,146.9614303,-0.008703845,0.060465646
2013-12-03,79.757141,80.91143,79.668571,80.902855,112742000,1.544826817,122.4993942,123.6660792,0.027375062,0.081299853
2013-12-04,80.785713,81.312859,80.117142,80.714287,94452400,1.727519124,126.5125117,130.5919198,-0.002330795,0.059242653
2013-12-05,81.807144,82.162857,80.915718,81.128571,111895000,1.884015591,114.1775499,126.5927848,0.005132722,0.040186085
2013-12-06,80.827141,80.964287,79.938568,80.002853,86088100,1.895355654,139.557509,223.7219069,-0.013875728,0.007103414
2013-12-09,80.128571,81.368568,80.128571,80.918571,80123400,1.955689553,130.1092558,170.1840312,0.011446067,0.027574637
2013-12-10,80.511429,81.125717,80.171425,80.792854,69567400,1.970643935,135.685185,183.5086073,-0.001553624,-0.001359668
2013-12-11,81,81.567146,79.955711,80.194283,89929700,1.912153597,168.3475094,337.0989016,-0.007408712,-0.006442527
2013-12-12,80.305717,80.762856,80.004288,80.077141,65572500,1.835192249,236.6939609,421.4766642,-0.001460728,-0.012960046
2013-12-13,80.407143,80.41143,79.095711,79.204285,83205500,1.684351486,-1487.820286,-329.3921653,-0.010900189,-0.009981744
